	text	label	update
166	▁ お は お は ( ๑˃̵ᴗ˂̵ ) ▁ おお っ 〜 と ▁ や っ と ト ク できた ね 〜 お め で とう	0	True
167	▁ な ん か 東 神奈 川 行き に 乗 って る ! 大学 3 年 生 な のに 間 違 えた	1	True
168	▁ @ as u k a 22 7 ▁ な ん か 連絡 ある まで 起 き て よう か と思 った け ど 、 さ す が に 無 理 っ ぽ い もう 寝 ます ▁ 気 をつ けて 帰 ら な ん よ ▁ お やす み な さ ー い	4	True
169	▁ ロ ング シ フト い って き ます	1	True
170	▁ @ h i ro sh i 9 3 ▁ 田 村 さん 34 歳の お 誕生 日 お め で とう ご ざ い ます * \ ( ^ o ^ ) / * ▁ テレビ や 劇場 や ツ イ ッ ター などで い つ も 田 村 さん に 沢 山の 笑 い ・ 幸 せ も ら って ます ! あり が とう ご ざ い ます これ からも 麒 麟 さん 大 好 き で す ♡ 9 / 9 の 単 独 ライブ も 京都 から 参戦 しま す 、 楽 し み にして い ます !	0	True
171	▁ ほ だ よ 〜 ▁ だ い じ だ よ ▁そ う だ よ ▁大 丈 夫 だ よ ▁ 森 の 変 な 騒 動 ▁ 落ち 着 き ます ように .. .	4	True
172	▁ @ k is s k e _ ch ic k ▁ お 、 肉 体 改造 で す か 俺 も ち ょ っ と た る ん できた 脇 腹 を どう に か せん と ▁ 来 月 宇 都 宮 マ ラ ソン 大会 も 走 る から 、 今 のうち に 軽 く 走 り こ んど か ない とい か んな ぁ	4	True
173	▁ 朝 起 き て 描 き なお しま した ▁ ビ ート ル ズ ▁ / ▁ ラ バー ソ ウル ▁ .. . う っ 、 う わ ぁ ー ! ! ジョン レ ノン を 間 違 えて ジョン F ケ ネ ディ 描 い ちゃ った ▁ # B e at le s ▁ # ビ ート ル ズ ▁ # R u b b er S o ul ▁ # ラ バー ソ ウル p ic . t w it ter . c om / t a f Y l C M bc E	1	True
174	▁ 【 拡 散 希 望 】 ど な た か 子 猫 飼 っていた だ ける 人 い ま せん か ? 捨 て られて しまった のか 母 親 とは ぐ れて しまった のか わ かり ま せん が 、 目 も 開 いて いない 状態 で 公園 に 一 匹 で い ま した 。 シ ッ ポ の長 い キ ジ トラ で す 可 愛 が って く だ さ る 方 ご 連絡 下 さ い ▁h t t ps : / / t w it ter . c om / h _ s 0 5 13 / st at us / 45 33 9 45 8 9 47 5 29 9 3 28 / ph ot o / 1 p ic . t w it ter . c om / g 2 e 3 GWX c p 2	1	True
175	▁ あり が とう 、 もう ほ ん と に 助 か る 、 御 言葉 に 甘 える ! ! !	0	True
176	▁ 最 近 横浜 線 珍 しく ちゃ ん と 動 いて ると ▁ 思 って たら テスト の 日に 遅 延 起こ す と か 使 え な さ 過 ぎ で し ょ ▁ や っ ぱ り 軟 弱 体 質 は 変 わ らない ね ←	2	True
177	▁ @ s id m p o ol ▁も う な かな か 4 体 同時に あ ぁ や って ステージ あ が った り する の ない で す よ ね ▁ 気 に入 っていた だ いて 。 笑 ▁ しか も アン パン マン で か わ い さま である 最 強 さ	0	True
178	▁ 田 尻 桜 の 生徒 ▁ バス 到着 時に 交通 の 妨 げ	2	True
179	▁ お ! サッカー 良 いで す ね ! ▁ 爆 絶 も 予 約 出来 れば い いの にな 。 。 ▁は い 、 頑 張 り ま しょう ╰ ( * ▁ ́ ) ` * ) ╯ ♡	0	True
180	▁ あり が と ♡ ▁ ゆ う って 呼 ぶ ! ! ( 笑 )	0	True
181	▁ @ d a i k o un o e it om an ▁ @ e x 24 k _ t og ▁ @ g o ing k on d o ▁ ゴ リ ゴ リ して 美 味 しく ない	1	True
182	▁ 文化 祭 って 感 じ しない ! ▁ つ ま んな す ぎ	1	True
183	▁ @ 5 F O R 0 5 ▁ お は よう ご ざ い ます ▁また 寝 て ま した ▁ お 休 み が 不 定期 だと 計画 立て 難 いで す よ ね ▁ 私 も 、 お 休 み の 融 通 利 か なく な って きた り 、 病院 通 いで 、 気 が 付 いた ら 10 年 L IV E 行 って ま せ んで した ▁ 地方 楽 し そう で す よ ね ▁ お 互 い 、 次の ツアー は も っ と 行 ける とい いで す よ ね	1	True
184	▁ 塾 、 ち び っ こ たち が多く て 全 然 うち の 勉 強 見 て く れない こ っ ち は 早 く 帰 り たい んだ よ	2	True
185	▁ う え っ ▁ え っ と 誰 で した っ け .. .. .. .. .. .. .. .. .. 。 ▁ 嘘 で す 。 は い 、 よ ろ ち く ね	4	True
186	▁ 寝 す ぎ た 〜 ▁ 学校 の 課 題 や り そ び れた ▁ 今 日 も 授 業 だが 、 ペン ケース 忘 れた ▁ や る 気 ゼ ロ だ ぁ	1	True
187	▁ @ s ak ul ov e _ r in ▁ @ _ _ SA K U R A L O V E _ _ ▁も う なく なり そう で す か ?	1	True
188	▁は ん に ゃ の ギャ グ 『 ズ グ ダン ズ ン ブ ング ン ゲーム ( 4 年 前に 流 行 ) 』 と オリ ラ ジ の ギャ グ 『 武 勇 伝 ( 8 年 前に 流 行 ) 』 を使 った 『 ズ グ ダン 武 勇 伝 謝 罪 』 も 面 白 い それぞれ の ギャ グ って 随 分 前の もの になる んだ ね ぇ	4	True
189	▁ 陰 キャ は 俺 の 為 にある 言葉 や ▁ 軽 々 しく 使 う 事 な かれ ▁ 君 達 は 太陽 に 燃 や された 事 がある か ? ▁ 俺 はない ▁そ ゆ ことで	1	True
190	▁ 何 様 って 感 じ	2	True
191	▁ @ on o ue 3 29 ▁ お 友 達 さん は 結婚 でき て は る から 羨 ま しい で す 結婚 した い し 、 子供 も 産 み た いで す が .. . 今 年 で 30 で す から ね	1	True
193	▁ お 疲 れ 様 だ よ ー ▁ こ いた しゃ だ って 疲 れて る だ ろう に .. . ▁ 無 理 しない で ね ; ; ; ;	1	True
194	▁ ホテル 帰 って きた の 2 時 半 と か で ▁そこ から 即 寝 して 朝 シャ ン 浴 び た け ど .. .. .. ▁と り あ え ず 寝 不 足 や し と り あ え ず 二 日 酔 い や し と り あ え ず だ る い って 感 じ で 無 理 ▁ 今 日 俺 講 習 せ な あ かん のに	1	True
195	▁ @ 7 S h ok om an ▁ や ぱ り 風 邪 だった の ?	3	True
196	▁ @ 0 u 0 H a N ak o 6 6 6 ▁の 子 さん お は よう 〜 ! 今 日 は 運動 会 だ よ ! ▁ ク ソ め んで ぃ ー	1	True
197	▁ こ っ ち は もう 雨 降 って る し め っ ちゃ 寒 い よ ▁ お 休 み まった り 楽 し んで ね ▁ お 仕 事 行 って 来 ま ー す	1	True
198	▁ @ B 1 A 4 _ 12 16 ▁ ち ん ちゃ ? 。 ・ ° ° ・ ( > _ < )・ ° ° ・ 。 ご め ん ん ん ん p _ q 怒 り マーク だった の よ ー ん 。 ・ ° ° ・ ( > _ < )・ ° ° ・ 。 これ だった ら 見 えた かな ぁ .. .	1	True
199	▁ @ p u _ _ m om o ▁ え え な ー	1	True
200	▁ 失 く した ん か ( ▁ ̄ ◇ ▁ ̄ ; ) ▁ S H U R E は ステ ム 細 い から 装 着 感 と 遮 音 性が か なり 良 い よ ▁その せ いで 壊 れ やす かった り する け ど w	4	True
201	▁そ う い えば ね 。 ▁ 携 帯 変 える 前 と か す ご い 携 帯 調 子 悪 く て 。 ▁ L I N E う ま く 動 かん かった り も した の ね 。 ▁も しか した ら 全 然 へ ん じ 返 せて ない 人 いる か も .. . ご め ん ▁も う 直 った と思 う け ど 、 返 事 でき て なかった 人 申 し 訳 ない ( ▁ ́ × ω × ` )	1	True
202	▁ @ k ap oc c o ▁ ま さ か の 。 笑 。 頭 痛 からの 吐 き 気 が あ んな につ ら い とは 知 ら なかった よ 。 あ と ひ く し	1	True
204	▁ @ t an ay u 0 1 18 ▁ な ん かい い か もと お も った	0	True
205	▁ア プリ と れた から 久 し ぶ り や った ら 無 課 金 で い けた ▁ じ ょ ん す く んだ け に 全 神 経 を 注 いだ ! ! 他 グ ルの カード は全 部 この 人に 当て た から す っ から かん ( ▁ ́ ・ _ ・ ` ) ▁p ic . t w it ter . c om / T e 1 SB 0 j q C N	0	True
206	▁ 良 かった ぁ ▁ こ っ ち は 直 撃 して ない のに 雨 と 風 が ヤ バ かった わ しか も 蒸 し 暑 い し 不 快 指 数 M AX だ よ	2	True
207	▁ ウン ビ 姉 さん の 筋 肉 に 誰 も 称 賛 の 声 を あ げ て いない のは どう いう こと な んで す か ? ? ? ? ▁p ic . t w it ter . c om / p d U c L l W a w 5	1	True
208	▁ 寝 不 足 と 涙 で 仕 事 な う だけ ど 顔 パン パン 笑	1	True
210	▁ い い や 、 ちゃ ん と お 母 さん に 相 談 しよう 。 多 分 取り 合 って は 貰 えない け ど 私 が そう 思 って る って ことを ちゃ ん と 知 って いて 貰 お う ▁ 少 し は 母 ら しい こと し な さ い	2	True
211	▁ 辛 す ぎ て 仔 サン ジ と サン ジ を 直 視 できない ので 、 先 週 、 今 週 号 は全 頁 切り 取 って 保 管 箱 へ 。 サン ジ 無 事 奪 還 後 なら ちゃ ん と 読 める か も 。 ▁ アニメ も 辛 い 。 仔 サン ジ 見 て 朝 から 号 泣 で 一 日 屍 決定 。	1	True
212	▁そ ら ち ん .. . ハ ッ ス ル し 過 ぎ て この 後 ヘ ト ヘ ト になった 事 は 言 う まで も 無 い ( 笑 ) ▁ I ' m ▁p la y ing ▁ un t il ▁e x h a u st ed . b y ▁ S or a ▁ # 犬 バ カ 部 ▁ # ぼ ー だ ー こ り ー ▁ # ボー ダー ズ ▁h t t p : / / in st ag r . am / p / L f WZ - F n G 8 a /	0	True
214	▁ N o ▁が ー る ふ れ んど だ よ ▁ て か 、 ゆ り な さん って 大 人 な の ! ! ? ▁ て っ き り J K ▁ か と お も った	3	True
215	▁ @ m _ m i k u _ d an ce ▁ @ n e _ h at u ▁ ほ ん ま 、 明 日 家 く んな よ ▁ デ レ ラ また 月 曜日 ね ? ▁ 覚 え とい て ね ?	2	True
216	▁ 激 の あ との 、 あ の 暑 さ 、 ほ ん と 、 嫌 だ ( > _ < ) ▁ しか も 今 日 は 蒸 して る から 、 髪 も 乱 れる し	2	True
217	▁ I ' m ▁a ▁c e le b r it y は ほ ん と に エ グ い	2	True
218	▁ 今 晩 は S o f t B an k 岩 槻 店 で す ▁本 日の 営業 は 終了 いた しま した 。 また 明 日 も 皆 様 の ご 来 店 を 心 より お 待 ち しており ます	4	True
219	▁ お 返 事 あり が とう ご ざ い ます ! ▁ いた だ いていた のに 遅 く な って す み ま せん ▁ 田 舎 からの 遠 征 で した ので 、 昨 日 は 帰 省 中で した ▁ B ' z 仲 間 増 える の う れ しい で す ! ! ! ▁ 私 も フォ ロー させ ていた だ いて も よ ろ しい で す か ? ▁また 、 楽 し そう な 投 稿 を ゆ っ く り み させ て 下 さ い !	0	True
220	▁ な ん か .. .. .. 世 も 末 ▁ 気 分 が 悪 く なる ▁ 法律 って な んだ ろう ね ▁ あ 、 某 事件 の 感 想 で す .. .	1	True
222	▁ @ a w a is od a ▁ え っ 意味 が わ から ない .. . 笑	1	True
223	▁そ う だ ね ( ^ - ^ ) / ▁それ が 相 鉄 あ ん まり 使 わ ない んだ よ ね ▁ つか う の バ イト 帰 りの 土 、 日 く ら い ▁ バス で 横浜 まで 出 ちゃ う ▁ あ の 広 告 見 た こと ない	4	True
224	▁ き ち ん と 改 めて 、 神社 案 内の 看 板 を 読み ま した ら 、 凄 い 神社 な ので す ね ▁ 御 守 りを と考え て く れた 気 持ち が 、 と ても 嬉 しく て 大 切 に しま す ! ▁本 当 に あり が とう ご ざ い ます ▁p ic . t w it ter . c om / 8 u j e f z x c re	0	True
225	▁ @ am is an _ 3 10 4 ▁ 覚 えて る ヽ ( ; ▽ ; ) ノ 逆 に 覚 えて く れて て 嬉 しい ▁また よ ろ しく ね !	0	True
226	▁ 酔 っ 払 った 私 を 籠 原 まで お 迎 え き て く れた ひと ちゃ ん あり が とう ー ら ぶ ! ! ▁ あ ー 気 持ち わる い ー	0	True
227	▁ @ k an n a ot o 10 14 ▁エ ッ ▁ 25 で す か ? ▁そ した ら 楽 勝 で し ょ f ig h t ▁ 私 は 夜 月 例 会 が 有 り ます が H D は ▁ あり ま せん 。 ▁ お そ らく 優勝 ライン は 4 G で 1 ,000 前 後 ▁ だ と思 い ます 。 ▁ な ので 8 50 以上 で 10 位 以 内 を目 標 に しま す	4	True
228	▁ @ h ip ot ar o u ▁ か ほ ち ん 実 習 な のか よ し っ かり 準 備 して ぶ ち か ま して き て く れ ( ^ - ^ ) /	4	True
229	▁ 早 く 帰 り たい 。 ▁ や っ ぱ 派遣 だ め な や つ	1	True
230	▁ @ S u ph an T od ay ▁ あり が とう ! お やす み な さ い	0	True
231	▁ @ J ac k W an 0 12 7 ▁ お ～ もう ▁ セ ミ の 声 が 聞 こ えて き て る ん か ～ ▁ 夏 や な ～	0	True
232	▁ 見 る よ	4	True
233	▁そ んな 発 言 して た のか ! 普通 にも う 卒業 して る や ろ な ー とは 思 って た し 、 今 でも そう 思 て る で !	3	True
234	▁ 是 非 こ んな れ ので よ かった ら 濃 ゆ く 濃 ゆ く 行き ま しょう	0	True
236	▁ 好 み の アン プ 探 さ な あ か んな 、 、 ▁ ディー ゼ ル と か 置 いて ない よう .. . ▁ 有 益 な 情報 サン クス !	0	True
237	▁は ー ん ! ? ▁ パ ワー アップ キャン ペ ーン って 、 ま ! ? ▁ ま じ で 、 ま ! ? ▁p ic . t w it ter . c om / T M B N K n V v X R	3	True
238	▁ 甲 子 園 ソ ング と か 嬉 しい ヽ ( ● ▁ ́ ∀ ` ● ) ノ ▁ あ ん まり 見 た こと ない け ど ▁ せ っ か く や し み よ っ かな ▁ 朝 から テン ション あ が る	0	True
239	▁ @ n y an c o 50 1 ▁ え っ 、 に ゃ ん こ ちゃ ん 入 院 して る の ? え っ 、 え っ 、 体 調 崩 し ちゃ った の ? 大 丈 夫 ? じ ゃ ない よ ね に ゃ ん こ ちゃ ん 点 滴 だけ だと 体 力 つか ない よ ね .. . 体 力が 回 復 して 早 く 元 気 な に ゃ ん こ ちゃ ん に戻 って ね 遠 い 日本 から 早 く 退 院 できる ように 願 って る から ね ー ー ー	1	True
240	▁ 今 日 は T L が 陽 だ まり 祭 り だ 潤 担 さん 、 ほ ん と か わ い い な ぁ 。 自分 たち で 楽 し む のが じ ょう ず	0	True
241	▁ 家の 前 で 不 良 に 絡 ま れる 夢 を見 る という 目 覚 め の 悪 い 朝 w w w ▁ お は よう ご ざ い ます	3	True
242	▁ 今 から 帰 る よ ク タ ク タ や	1	True
243	▁ ハ ジ → ▁ お 誕生 日 お め で とう ▁も ぉ これ いう の 何 回 目 だ ろう ね ▁ ハ ジ → の 音楽 と ライブ は 初 心 に戻 れる 場所 ▁ し んど い 時に 寄 り 添 って く れる 場所 ▁大 好 き な み んな に 会 える 場所 ▁ い つ も そ んな 場所 を作 って く れて あり が とう ▁ 今 まで ま これ からも そ んな 場所 を作 って く れる ハ ジ → が大 好 き で す	0	True
244	▁ @ am ic h i _ 22 2 ▁ あ み あり が とう ( ▁ ́ ° ̥ ̥ ̥ ̥ ̥ ̥ ̥ ̥ д ° ̥ ̥ ̥ ̥ ̥ ̥ ̥ ̥ ` ) ▁ み んな 頑 張 って る んだ って ▁ 自分 に 言 い 聞 か せて が ん ば る ね	0	True
246	▁ 文 面 の 威 圧 感 が 半 端 ない 件 について .. .	3	True
248	▁ あ ら 、 バ レ る の 早 かった	3	True
249	▁ 寝 る .. . た まと 寝 る .. . 子供 体 温 抱 き し め ながら 寝 る .. .	0	True
250	▁ あ かん 古 典 の 先 生 ほ ん ま 無 理 ( T _ T ) ▁前 髪 目に かか って る のに ど け ない の 見 て て う っ とう しい ▁ 自分の ピン 留 め 貸 して あ げた く なった 。 笑	2	True
251	▁w w w w w w ▁ お ば ろう ( ▁ ̇ ꒳ ▁ ̇ ▁) ▁ 神 だ べ 笑 笑 笑	0	True
252	▁ ま じ 長い っ す 笑 ▁ 人 生 で 1 番 長 居 2 週 間で した わ	0	True
253	▁ メイン ボー カル は 迫 力 ある 歌 声 で な ん と 13 歳 今 月 14 歳 ▁そして ダン スの ク オリ ティ も 高い し 、 中 西 里 緒 を 筆 頭 に ビ ジュ アル も 高い ので ▁天 草 の グループ で す が 、 遠 征 も か なり な 頻 度 で や って ます ので 機 会 が あ れば 是 非	3	True
254	▁ @ k y l ov et u y o 4 10 18 ▁ お は よう ご ざ い ます ▁ 今 日 も よ ろ しく で す	0	True
255	▁ 週 間 天 気 予 報 み て ビ ック リ 今 週 や ば い ね ▁ こ また ん お は よ ー ! ぬ く ぬ く して が ん ば ろ ー ! o ( ^ ▽ ^ ) o	0	True
257	▁ @ _ h or r y _ ▁ ま ぢ か 。 泣 ▁ せ っ か く の 旅 行 や も んな あ ～ ▁ 学校 ゎ オリ エン と か なら ▁ 授 業 ちゃ う し 大 丈 夫 ちゃ う か ? ( ・ ・ 、)	1	True
258	▁ 受 験 生 わ っ し ょ ー ー ー い 入 試 ま であ と 少 し な んだ け ど ね 、 中 間 テスト とも ろ 被 り って いう 危 機 的 状況 私 には 両 立 は 困難	1	True
259	▁ 傷 口 護 理 頭 大	3	True
260	▁は Σ ( ・ □ ・ ; ) ▁も う 1 時 す ぎ て る	3	True
261	▁ 虹 のア プリ て ある んだ ぁ ▁ア プリ 使 わ なく ても 上 手 い から ▁ でも セン ス い い ね	0	True
262	▁ こ ち ら こ そ で す 〜 〜 E X O 好 き だ の ね	0	True
263	▁ @ 15 C h is a ▁ 今 日 や った ! ▁ な ん か ア ト ム の 劇 や って ん け ど .. . ▁ 意味 わ かん なかった .. . 笑 ▁ ま ぢ ▁ や ば い な .. . 笑	3	True
264	▁ @ 21 _ ak k o ▁それ め っ ちゃ わ か る ( * _ * ) そ お な ん よ な	1	True
265	▁ 私 立 は 、 センター 利用 で 合 格 だ な ▁ 俺 は 、 落ち た が ^ _ ^	1	True
266	▁ @ t ak a h as h i y u ▁ .. . そ んな 訳 で ね .. . ご 報告 遅 く な って しま って ご め んな さ い .. . な んで す け ど ね .. . 1 月 迄 の 公演 では と り あ え ず .. . 昨 夜 3 ヵ 所 追加 で お 申 し 込み 致 しま した ので ね .. . 当た る とい い け ど な .. . 優 さん .. . 楽 ち みに 楽 ち みに 待 って て 下 さ い 笑 .. .	4	True
